,1403-08-29,1403-08-30,1403-09-03,1403-09-04
11:07:22,[54778 np.float64(18270.0) np.float64(18230.0) 146584],[2055 np.float64(18280.0) np.float64(18270.0) 37122],[401500 np.float64(18680.0) np.float64(18660.0) 7202],[1000 np.float64(19280.0) np.float64(19170.0) 69084012]
11:07:23,[54778 np.float64(18270.0) np.float64(18230.0) 146584],[2055 np.float64(18280.0) np.float64(18270.0) 5319],[37612 np.float64(18660.0) np.float64(18650.0) 95964],[1000 np.float64(19280.0) np.float64(19170.0) 69084012]
11:07:24,[54778 np.float64(18270.0) np.float64(18230.0) 146584],[2055 np.float64(18280.0) np.float64(18270.0) 5319],[37612 np.float64(18660.0) np.float64(18650.0) 95964],[1000 np.float64(19280.0) np.float64(19170.0) 69084012]
11:07:25,[44778 np.float64(18270.0) np.float64(18230.0) 186584],[121406 np.float64(18280.0) np.float64(18270.0) 5319],[37612 np.float64(18660.0) np.float64(18650.0) 94964],[1000 np.float64(19280.0) np.float64(19170.0) 69084012]
11:07:26,[44778 np.float64(18270.0) np.float64(18230.0) 193048],[121406 np.float64(18280.0) np.float64(18270.0) 5319],[37612 np.float64(18660.0) np.float64(18650.0) 94964],[1000 np.float64(19280.0) np.float64(19170.0) 69084012]
11:07:27,[44778 np.float64(18270.0) np.float64(18230.0) 183048],[248546 np.float64(18270.0) np.float64(18260.0) 20500],[37612 np.float64(18660.0) np.float64(18650.0) 94964],[1000 np.float64(19280.0) np.float64(19170.0) 69084012]
11:07:28,[44778 np.float64(18270.0) np.float64(18230.0) 183048],[238746 np.float64(18270.0) np.float64(18260.0) 20500],[37612 np.float64(18660.0) np.float64(18650.0) 94964],[1000 np.float64(19280.0) np.float64(19170.0) 69084012]
11:07:29,[44778 np.float64(18270.0) np.float64(18230.0) 183048],[39500 np.float64(18260.0) np.float64(18250.0) 228313],[37612 np.float64(18660.0) np.float64(18650.0) 94964],[1000 np.float64(19280.0) np.float64(19170.0) 69084012]
11:07:30,[44778 np.float64(18270.0) np.float64(18230.0) 183048],[39500 np.float64(18260.0) np.float64(18250.0) 228313],[37612 np.float64(18660.0) np.float64(18650.0) 94964],[1000 np.float64(19280.0) np.float64(19170.0) 69084012]
11:07:31,[44778 np.float64(18270.0) np.float64(18240.0) 1000],[39500 np.float64(18260.0) np.float64(18250.0) 228313],[37612 np.float64(18660.0) np.float64(18650.0) 94964],[1000 np.float64(19280.0) np.float64(19170.0) 69384012]
11:07:32,[94778 np.float64(18270.0) np.float64(18240.0) 1000],[39500 np.float64(18260.0) np.float64(18250.0) 228313],[37612 np.float64(18660.0) np.float64(18650.0) 94964],[1000 np.float64(19280.0) np.float64(19170.0) 69408387]
11:07:33,[94778 np.float64(18270.0) np.float64(18240.0) 1500],[39500 np.float64(18260.0) np.float64(18250.0) 228313],[37612 np.float64(18660.0) np.float64(18650.0) 94964],[1000 np.float64(19280.0) np.float64(19170.0) 69408387]
11:07:34,[94778 np.float64(18270.0) np.float64(18240.0) 1500],[39500 np.float64(18260.0) np.float64(18250.0) 128313],[37612 np.float64(18660.0) np.float64(18650.0) 94964],[1000 np.float64(19280.0) np.float64(19170.0) 69408387]
11:07:35,[94778 np.float64(18270.0) np.float64(18240.0) 1500],[71687 np.float64(18250.0) np.float64(18230.0) 105113],[38047 np.float64(18660.0) np.float64(18650.0) 99864],[1000 np.float64(19280.0) np.float64(19170.0) 69408387]
11:07:36,[94778 np.float64(18270.0) np.float64(18240.0) 1500],[71687 np.float64(18250.0) np.float64(18230.0) 105113],[38403 np.float64(18660.0) np.float64(18650.0) 99864],[1000 np.float64(19280.0) np.float64(19170.0) 69408387]
11:07:37,[94778 np.float64(18270.0) np.float64(18240.0) 1500],[71687 np.float64(18250.0) np.float64(18230.0) 105113],[38403 np.float64(18660.0) np.float64(18650.0) 99864],[1000 np.float64(19280.0) np.float64(19170.0) 69408387]
11:07:38,[94778 np.float64(18270.0) np.float64(18240.0) 1500],[71687 np.float64(18250.0) np.float64(18230.0) 105113],[38403 np.float64(18660.0) np.float64(18650.0) 99864],[1000 np.float64(19280.0) np.float64(19170.0) 69408387]
11:07:39,[94778 np.float64(18270.0) np.float64(18240.0) 1000],[38533 np.float64(18260.0) np.float64(18230.0) 105113],[36754 np.float64(18660.0) np.float64(18650.0) 99864],[1000 np.float64(19280.0) np.float64(19170.0) 69408387]
11:07:40,[94778 np.float64(18270.0) np.float64(18240.0) 1000],[38533 np.float64(18260.0) np.float64(18220.0) 177145],[36754 np.float64(18660.0) np.float64(18650.0) 106290],[1000 np.float64(19280.0) np.float64(19170.0) 69408387]
11:07:41,[4000 np.float64(18240.0) np.float64(18230.0) 205988],[38533 np.float64(18260.0) np.float64(18220.0) 177145],[36754 np.float64(18660.0) np.float64(18650.0) 106290],[1000 np.float64(19280.0) np.float64(19170.0) 69408387]
11:07:42,[4000 np.float64(18240.0) np.float64(18230.0) 205988],[38533 np.float64(18260.0) np.float64(18220.0) 177145],[36754 np.float64(18660.0) np.float64(18650.0) 106290],[1000 np.float64(19280.0) np.float64(19170.0) 69408387]
11:07:43,[4000 np.float64(18240.0) np.float64(18230.0) 205988],[38533 np.float64(18260.0) np.float64(18220.0) 177145],[36754 np.float64(18660.0) np.float64(18650.0) 106290],[1000 np.float64(19280.0) np.float64(19170.0) 69408387]
11:07:44,[4000 np.float64(18240.0) np.float64(18230.0) 205988],[100000 np.float64(18250.0) np.float64(18220.0) 154893],[36754 np.float64(18660.0) np.float64(18650.0) 106190],[1000 np.float64(19280.0) np.float64(19170.0) 69408387]
11:07:45,[4000 np.float64(18240.0) np.float64(18230.0) 205988],[100000 np.float64(18250.0) np.float64(18220.0) 154893],[36754 np.float64(18660.0) np.float64(18650.0) 106190],[1000 np.float64(19280.0) np.float64(19170.0) 69408387]
11:07:46,[3000 np.float64(18240.0) np.float64(18230.0) 205988],[100000 np.float64(18250.0) np.float64(18220.0) 49780],[36754 np.float64(18660.0) np.float64(18650.0) 106190],[1000 np.float64(19280.0) np.float64(19170.0) 69408387]
11:07:47,[3000 np.float64(18240.0) np.float64(18230.0) 205988],[100000 np.float64(18250.0) np.float64(18220.0) 49780],[36754 np.float64(18660.0) np.float64(18650.0) 106190],[1000 np.float64(19280.0) np.float64(19170.0) 69408387]
11:07:48,[3000 np.float64(18240.0) np.float64(18230.0) 105988],[173759 np.float64(18220.0) np.float64(18210.0) 293103],[36754 np.float64(18660.0) np.float64(18650.0) 106190],[1000 np.float64(19280.0) np.float64(19170.0) 69408387]
11:07:49,[94778 np.float64(18270.0) np.float64(18240.0) 1264],[174538 np.float64(18220.0) np.float64(18210.0) 293103],[36754 np.float64(18660.0) np.float64(18650.0) 106190],[1000 np.float64(19280.0) np.float64(19170.0) 69408387]
11:07:50,[94778 np.float64(18270.0) np.float64(18240.0) 1264],[174538 np.float64(18220.0) np.float64(18210.0) 293103],[36754 np.float64(18660.0) np.float64(18650.0) 106190],[1000 np.float64(19280.0) np.float64(19170.0) 70202387]
11:07:51,[94778 np.float64(18270.0) np.float64(18240.0) 1255],[174538 np.float64(18220.0) np.float64(18210.0) 293103],[36754 np.float64(18660.0) np.float64(18650.0) 105190],[1000 np.float64(19280.0) np.float64(19170.0) 70202387]
11:07:52,[94778 np.float64(18270.0) np.float64(18240.0) 1255],[174538 np.float64(18220.0) np.float64(18210.0) 293103],[24786 np.float64(18660.0) np.float64(18650.0) 105190],[1000 np.float64(19280.0) np.float64(19170.0) 70202387]
11:07:53,[94778 np.float64(18270.0) np.float64(18240.0) 1255],[174538 np.float64(18220.0) np.float64(18210.0) 293103],[24786 np.float64(18660.0) np.float64(18650.0) 100190],[1000 np.float64(19280.0) np.float64(19170.0) 70202387]
11:07:54,[94778 np.float64(18270.0) np.float64(18240.0) 1255],[256828 np.float64(18220.0) np.float64(18210.0) 293103],[24786 np.float64(18660.0) np.float64(18650.0) 100190],[1000 np.float64(19280.0) np.float64(19170.0) 70202387]
11:07:55,[94778 np.float64(18270.0) np.float64(18240.0) 2255],[151715 np.float64(18220.0) np.float64(18200.0) 145168],[24786 np.float64(18660.0) np.float64(18650.0) 100190],[1000 np.float64(19280.0) np.float64(19170.0) 70202387]
11:07:56,[121778 np.float64(18270.0) np.float64(18240.0) 2255],[151715 np.float64(18220.0) np.float64(18200.0) 145168],[29786 np.float64(18660.0) np.float64(18650.0) 100190],[1000 np.float64(19280.0) np.float64(19170.0) 70202387]
11:07:57,[121778 np.float64(18270.0) np.float64(18240.0) 30140],[7000 np.float64(18210.0) np.float64(18200.0) 145168],[16786 np.float64(18660.0) np.float64(18650.0) 100190],[1000 np.float64(19280.0) np.float64(19170.0) 70202387]
11:07:58,[121778 np.float64(18270.0) np.float64(18240.0) 30140],[7000 np.float64(18210.0) np.float64(18200.0) 145168],[14327 np.float64(18660.0) np.float64(18650.0) 100190],[1000 np.float64(19280.0) np.float64(19170.0) 69902387]
11:07:59,[121778 np.float64(18270.0) np.float64(18240.0) 30140],[17295 np.float64(18200.0) np.float64(18190.0) 52897],[14327 np.float64(18660.0) np.float64(18650.0) 100190],[1000 np.float64(19280.0) np.float64(19170.0) 69905012]
11:08:00,[121778 np.float64(18270.0) np.float64(18240.0) 47943],[87103 np.float64(18190.0) np.float64(18180.0) 233905],[77000 np.float64(18670.0) np.float64(18660.0) 1673],[1000 np.float64(19280.0) np.float64(19170.0) 69905012]
11:08:01,[71778 np.float64(18270.0) np.float64(18240.0) 47943],[91752 np.float64(18180.0) np.float64(18170.0) 67635],[77000 np.float64(18670.0) np.float64(18660.0) 1673],[1000 np.float64(19280.0) np.float64(19170.0) 69905012]
11:08:02,[71778 np.float64(18270.0) np.float64(18240.0) 46406],[217295 np.float64(18200.0) np.float64(18190.0) 21145],[78000 np.float64(18670.0) np.float64(18660.0) 1673],[1000 np.float64(19280.0) np.float64(19170.0) 69905012]
11:08:03,[71778 np.float64(18270.0) np.float64(18240.0) 46406],[217295 np.float64(18200.0) np.float64(18190.0) 388830],[78000 np.float64(18670.0) np.float64(18660.0) 1673],[1000 np.float64(19280.0) np.float64(19170.0) 69905012]
11:08:04,[71778 np.float64(18270.0) np.float64(18240.0) 46406],[117295 np.float64(18200.0) np.float64(18190.0) 328830],[60143 np.float64(18670.0) np.float64(18660.0) 1673],[1000 np.float64(19280.0) np.float64(19170.0) 69905012]
11:08:05,[71778 np.float64(18270.0) np.float64(18240.0) 46406],[117295 np.float64(18200.0) np.float64(18190.0) 328830],[60143 np.float64(18670.0) np.float64(18660.0) 1673],[1000 np.float64(19280.0) np.float64(19170.0) 69905012]
11:08:06,[71778 np.float64(18270.0) np.float64(18240.0) 46406],[17295 np.float64(18200.0) np.float64(18190.0) 268830],[61143 np.float64(18670.0) np.float64(18660.0) 1673],[1000 np.float64(19280.0) np.float64(19170.0) 69905012]
11:08:07,[71778 np.float64(18270.0) np.float64(18240.0) 46406],[7295 np.float64(18200.0) np.float64(18190.0) 168830],[61143 np.float64(18670.0) np.float64(18660.0) 1673],[1000 np.float64(19280.0) np.float64(19170.0) 69905012]
11:08:08,[71778 np.float64(18270.0) np.float64(18240.0) 46406],[7295 np.float64(18200.0) np.float64(18190.0) 168830],[62143 np.float64(18670.0) np.float64(18660.0) 1673],[1000 np.float64(19280.0) np.float64(19170.0) 69905012]
11:08:09,[71778 np.float64(18270.0) np.float64(18240.0) 46406],[39589 np.float64(18210.0) np.float64(18190.0) 168830],[62143 np.float64(18670.0) np.float64(18660.0) 1673],[1000 np.float64(19280.0) np.float64(19170.0) 69905012]
11:08:10,[71778 np.float64(18270.0) np.float64(18240.0) 46406],[39589 np.float64(18210.0) np.float64(18190.0) 66830],[63143 np.float64(18670.0) np.float64(18660.0) 1673],[1000 np.float64(19280.0) np.float64(19170.0) 69905012]
11:08:11,[71778 np.float64(18270.0) np.float64(18230.0) 94509],[39589 np.float64(18210.0) np.float64(18200.0) 40000],[63143 np.float64(18670.0) np.float64(18660.0) 1673],[1000 np.float64(19280.0) np.float64(19170.0) 69905012]
11:08:12,[71778 np.float64(18270.0) np.float64(18230.0) 60000],[40950 np.float64(18190.0) np.float64(18180.0) 1202],[62805 np.float64(18670.0) np.float64(18660.0) 1673],[1000 np.float64(19280.0) np.float64(19170.0) 69905012]
11:08:13,[71778 np.float64(18270.0) np.float64(18230.0) 60000],[61034 np.float64(18190.0) np.float64(18180.0) 1202],[62805 np.float64(18670.0) np.float64(18660.0) 1673],[1000 np.float64(19280.0) np.float64(19170.0) 69905012]
11:08:14,[71778 np.float64(18270.0) np.float64(18230.0) 60000],[61034 np.float64(18190.0) np.float64(18180.0) 1202],[62305 np.float64(18670.0) np.float64(18660.0) 1136],[1000 np.float64(19280.0) np.float64(19170.0) 69905012]
11:08:15,[71578 np.float64(18270.0) np.float64(18240.0) 25000],[61034 np.float64(18190.0) np.float64(18180.0) 1202],[62305 np.float64(18670.0) np.float64(18660.0) 1136],[1000 np.float64(19280.0) np.float64(19170.0) 69905012]
11:08:16,[71578 np.float64(18270.0) np.float64(18240.0) 25000],[61034 np.float64(18190.0) np.float64(18180.0) 21202],[62305 np.float64(18670.0) np.float64(18660.0) 1136],[1000 np.float64(19280.0) np.float64(19170.0) 69905012]
11:08:17,[71578 np.float64(18270.0) np.float64(18240.0) 25000],[151715 np.float64(18220.0) np.float64(18200.0) 10000],[62305 np.float64(18670.0) np.float64(18660.0) 1136],[1000 np.float64(19280.0) np.float64(19170.0) 69905012]
11:08:18,[71578 np.float64(18270.0) np.float64(18240.0) 25000],[151715 np.float64(18220.0) np.float64(18200.0) 10000],[62305 np.float64(18670.0) np.float64(18660.0) 1136],[1000 np.float64(19280.0) np.float64(19170.0) 69906054]
11:08:19,[71578 np.float64(18270.0) np.float64(18240.0) 25000],[51715 np.float64(18220.0) np.float64(18200.0) 10000],[61359 np.float64(18670.0) np.float64(18660.0) 1136],[1000 np.float64(19280.0) np.float64(19170.0) 69906054]
11:08:20,[235848 np.float64(18270.0) np.float64(18240.0) 25000],[51715 np.float64(18220.0) np.float64(18200.0) 10000],[59359 np.float64(18670.0) np.float64(18660.0) 1136],[1000 np.float64(19280.0) np.float64(19170.0) 69906054]
11:08:21,[235848 np.float64(18270.0) np.float64(18240.0) 25000],[51715 np.float64(18220.0) np.float64(18200.0) 10000],[58359 np.float64(18670.0) np.float64(18660.0) 1136],[1000 np.float64(19280.0) np.float64(19170.0) 69906054]
11:08:22,[208848 np.float64(18270.0) np.float64(18240.0) 25000],[51715 np.float64(18220.0) np.float64(18200.0) 3516],[57359 np.float64(18670.0) np.float64(18660.0) 1136],[1000 np.float64(19280.0) np.float64(19170.0) 69906054]
11:08:23,[208848 np.float64(18270.0) np.float64(18240.0) 25000],[51715 np.float64(18220.0) np.float64(18200.0) 3516],[56359 np.float64(18670.0) np.float64(18660.0) 1136],[1000 np.float64(19280.0) np.float64(19170.0) 69906054]
11:08:24,[208848 np.float64(18270.0) np.float64(18240.0) 41349],[51715 np.float64(18220.0) np.float64(18200.0) 3516],[55359 np.float64(18670.0) np.float64(18660.0) 1136],[1000 np.float64(19280.0) np.float64(19170.0) 70138721]
11:08:25,[208848 np.float64(18270.0) np.float64(18240.0) 41349],[51715 np.float64(18220.0) np.float64(18200.0) 3516],[12864 np.float64(18660.0) np.float64(18650.0) 100463],[1000 np.float64(19280.0) np.float64(19170.0) 70138721]
11:08:26,[208848 np.float64(18270.0) np.float64(18240.0) 41349],[26715 np.float64(18220.0) np.float64(18200.0) 3516],[12864 np.float64(18660.0) np.float64(18650.0) 100463],[1000 np.float64(19280.0) np.float64(19170.0) 70138721]
11:08:27,[208848 np.float64(18270.0) np.float64(18240.0) 47399],[26715 np.float64(18220.0) np.float64(18200.0) 3516],[10864 np.float64(18660.0) np.float64(18650.0) 100463],[1000 np.float64(19280.0) np.float64(19170.0) 70138721]
