,1403-08-29,1403-08-30,1403-09-03,1403-09-04
09:17:06,[712 np.float64(2075.0) np.float64(2074.0) 10],[25 np.float64(1450.0) np.float64(1440.0) 1],[2 np.float64(1679.0) np.float64(1662.0) 100],[30 np.float64(2329.0) np.float64(2320.0) 10]
09:17:07,[712 np.float64(2075.0) np.float64(2074.0) 10],[25 np.float64(1450.0) np.float64(1440.0) 1],[2 np.float64(1679.0) np.float64(1662.0) 100],[27 np.float64(2350.0) np.float64(2320.0) 10]
09:17:08,[712 np.float64(2075.0) np.float64(2074.0) 10],[23 np.float64(1450.0) np.float64(1440.0) 1],[2 np.float64(1679.0) np.float64(1662.0) 100],[5 np.float64(2328.0) np.float64(2320.0) 10]
09:17:09,[712 np.float64(2075.0) np.float64(2074.0) 8],[500 np.float64(1449.0) np.float64(1440.0) 1],[59 np.float64(1680.0) np.float64(1662.0) 149],[5 np.float64(2328.0) np.float64(2320.0) 10]
09:17:10,[300 np.float64(2075.0) np.float64(2074.0) 8],[12 np.float64(1448.0) np.float64(1440.0) 1],[50 np.float64(1679.0) np.float64(1662.0) 149],[5 np.float64(2328.0) np.float64(2320.0) 10]
09:17:11,[94 np.float64(2091.0) np.float64(2074.0) 38],[12 np.float64(1448.0) np.float64(1440.0) 1],[50 np.float64(1679.0) np.float64(1662.0) 149],[10 np.float64(2328.0) np.float64(2320.0) 10]
09:17:12,[94 np.float64(2091.0) np.float64(2074.0) 38],[12 np.float64(1448.0) np.float64(1440.0) 1],[49 np.float64(1679.0) np.float64(1662.0) 149],[10 np.float64(2328.0) np.float64(2320.0) 21]
09:17:13,[94 np.float64(2091.0) np.float64(2075.0) 10],[500 np.float64(1447.0) np.float64(1440.0) 1],[49 np.float64(1679.0) np.float64(1664.0) 460],[10 np.float64(2328.0) np.float64(2320.0) 41]
09:17:14,[94 np.float64(2091.0) np.float64(2075.0) 10],[500 np.float64(1447.0) np.float64(1440.0) 1],[49 np.float64(1679.0) np.float64(1665.0) 5],[10 np.float64(2328.0) np.float64(2320.0) 41]
09:17:15,[94 np.float64(2091.0) np.float64(2075.0) 10],[500 np.float64(1447.0) np.float64(1440.0) 1],[49 np.float64(1679.0) np.float64(1665.0) 5],[27 np.float64(2350.0) np.float64(2329.0) 20]
09:17:16,[94 np.float64(2091.0) np.float64(2075.0) 10],[500 np.float64(1447.0) np.float64(1440.0) 1],[49 np.float64(1679.0) np.float64(1665.0) 5],[27 np.float64(2350.0) np.float64(2329.0) 20]
09:17:17,[94 np.float64(2091.0) np.float64(2070.0) 86],[12 np.float64(1446.0) np.float64(1440.0) 1],[49 np.float64(1679.0) np.float64(1665.0) 5],[27 np.float64(2350.0) np.float64(2329.0) 20]
09:17:18,[94 np.float64(2091.0) np.float64(2070.0) 86],[12 np.float64(1446.0) np.float64(1440.0) 1],[49 np.float64(1679.0) np.float64(1665.0) 5],[27 np.float64(2350.0) np.float64(2329.0) 10]
09:17:19,[94 np.float64(2091.0) np.float64(2070.0) 86],[12 np.float64(1446.0) np.float64(1440.0) 1],[69 np.float64(1679.0) np.float64(1664.0) 445],[26 np.float64(2350.0) np.float64(2329.0) 10]
09:17:20,[94 np.float64(2091.0) np.float64(2070.0) 86],[12 np.float64(1446.0) np.float64(1440.0) 1],[69 np.float64(1679.0) np.float64(1664.0) 445],[26 np.float64(2350.0) np.float64(2329.0) 10]
09:17:21,[2 np.float64(2074.0) np.float64(2070.0) 86],[12 np.float64(1446.0) np.float64(1440.0) 1],[69 np.float64(1679.0) np.float64(1664.0) 445],[26 np.float64(2350.0) np.float64(2329.0) 10]
09:17:22,[2 np.float64(2074.0) np.float64(2070.0) 86],[500 np.float64(1445.0) np.float64(1440.0) 1],[69 np.float64(1679.0) np.float64(1665.0) 100],[26 np.float64(2350.0) np.float64(2329.0) 10]
09:17:23,[94 np.float64(2091.0) np.float64(2075.0) 3],[500 np.float64(1445.0) np.float64(1440.0) 1],[69 np.float64(1679.0) np.float64(1665.0) 100],[26 np.float64(2350.0) np.float64(2329.0) 10]
09:17:24,[94 np.float64(2091.0) np.float64(2075.0) 3],[495 np.float64(1445.0) np.float64(1440.0) 1],[9 np.float64(1680.0) np.float64(1665.0) 200],[19 np.float64(2350.0) np.float64(2329.0) 10]
09:17:25,[94 np.float64(2091.0) np.float64(2075.0) 3],[12 np.float64(1444.0) np.float64(1440.0) 1],[13 np.float64(1679.0) np.float64(1666.0) 49],[19 np.float64(2350.0) np.float64(2329.0) 10]
09:17:26,[201 np.float64(2070.0) np.float64(2050.0) 29],[12 np.float64(1444.0) np.float64(1440.0) 1],[13 np.float64(1679.0) np.float64(1666.0) 49],[5 np.float64(2349.0) np.float64(2329.0) 10]
09:17:27,[201 np.float64(2070.0) np.float64(2050.0) 29],[12 np.float64(1444.0) np.float64(1440.0) 1],[13 np.float64(1679.0) np.float64(1666.0) 49],[5 np.float64(2349.0) np.float64(2329.0) 10]
09:17:28,[226 np.float64(2070.0) np.float64(2050.0) 29],[12 np.float64(1444.0) np.float64(1440.0) 1],[13 np.float64(1679.0) np.float64(1666.0) 49],[5 np.float64(2349.0) np.float64(2329.0) 10]
09:17:29,[226 np.float64(2070.0) np.float64(2050.0) 29],[12 np.float64(1444.0) np.float64(1440.0) 1],[13 np.float64(1679.0) np.float64(1666.0) 49],[5 np.float64(2349.0) np.float64(2329.0) 10]
09:17:30,[226 np.float64(2070.0) np.float64(2050.0) 29],[12 np.float64(1444.0) np.float64(1440.0) 1],[13 np.float64(1679.0) np.float64(1666.0) 49],[4 np.float64(2350.0) np.float64(2330.0) 400]
09:17:31,[226 np.float64(2070.0) np.float64(2050.0) 29],[500 np.float64(1443.0) np.float64(1440.0) 1],[13 np.float64(1679.0) np.float64(1666.0) 49],[4 np.float64(2350.0) np.float64(2330.0) 400]
09:17:32,[226 np.float64(2070.0) np.float64(2050.0) 29],[500 np.float64(1443.0) np.float64(1440.0) 1],[13 np.float64(1679.0) np.float64(1666.0) 49],[4 np.float64(2350.0) np.float64(2330.0) 400]
09:17:33,[255 np.float64(2070.0) np.float64(2050.0) 4],[12 np.float64(1442.0) np.float64(1440.0) 1],[13 np.float64(1679.0) np.float64(1669.0) 10],[4 np.float64(2350.0) np.float64(2330.0) 400]
09:17:34,[304 np.float64(2070.0) np.float64(2050.0) 4],[12 np.float64(1442.0) np.float64(1440.0) 1],[13 np.float64(1679.0) np.float64(1669.0) 10],[4 np.float64(2350.0) np.float64(2330.0) 400]
09:17:35,[304 np.float64(2070.0) np.float64(2050.0) 4],[12 np.float64(1442.0) np.float64(1440.0) 1],[13 np.float64(1679.0) np.float64(1669.0) 10],[4 np.float64(2350.0) np.float64(2330.0) 400]
09:17:36,[304 np.float64(2070.0) np.float64(2050.0) 4],[12 np.float64(1442.0) np.float64(1440.0) 1],[13 np.float64(1679.0) np.float64(1669.0) 10],[4 np.float64(2350.0) np.float64(2331.0) 11]
09:17:37,[304 np.float64(2070.0) np.float64(2050.0) 4],[500 np.float64(1441.0) np.float64(1440.0) 1],[13 np.float64(1679.0) np.float64(1669.0) 10],[9 np.float64(2350.0) np.float64(2331.0) 111]
09:17:38,[304 np.float64(2070.0) np.float64(2050.0) 4],[499 np.float64(1441.0) np.float64(1430.0) 23],[9 np.float64(1680.0) np.float64(1679.0) 2],[9 np.float64(2350.0) np.float64(2331.0) 111]
09:17:39,[304 np.float64(2070.0) np.float64(2050.0) 4],[499 np.float64(1441.0) np.float64(1430.0) 23],[9 np.float64(1680.0) np.float64(1679.0) 2],[8 np.float64(2350.0) np.float64(2331.0) 111]
09:17:40,[7 np.float64(2050.0) np.float64(2045.0) 10],[499 np.float64(1441.0) np.float64(1430.0) 23],[9 np.float64(1680.0) np.float64(1679.0) 2],[82 np.float64(2357.0) np.float64(2350.0) 4]
09:17:41,[7 np.float64(2050.0) np.float64(2045.0) 10],[499 np.float64(1441.0) np.float64(1430.0) 23],[9 np.float64(1680.0) np.float64(1679.0) 2],[6 np.float64(2350.0) np.float64(2332.0) 21]
09:17:42,[7 np.float64(2050.0) np.float64(2023.0) 10],[12 np.float64(1440.0) np.float64(1430.0) 23],[9 np.float64(1680.0) np.float64(1679.0) 297],[6 np.float64(2350.0) np.float64(2332.0) 6]
09:17:43,[7 np.float64(2050.0) np.float64(2023.0) 10],[12 np.float64(1440.0) np.float64(1430.0) 23],[9 np.float64(1680.0) np.float64(1679.0) 297],[1 np.float64(2349.0) np.float64(2332.0) 6]
09:17:44,[7 np.float64(2050.0) np.float64(2023.0) 10],[12 np.float64(1440.0) np.float64(1430.0) 23],[9 np.float64(1680.0) np.float64(1679.0) 297],[1 np.float64(2349.0) np.float64(2332.0) 7]
09:17:45,[7 np.float64(2050.0) np.float64(2023.0) 10],[12 np.float64(1448.0) np.float64(1430.0) 23],[4 np.float64(1680.0) np.float64(1679.0) 297],[1 np.float64(2349.0) np.float64(2332.0) 7]
09:17:46,[7 np.float64(2050.0) np.float64(2023.0) 10],[12 np.float64(1448.0) np.float64(1430.0) 23],[23 np.float64(1695.0) np.float64(1680.0) 497],[1 np.float64(2349.0) np.float64(2332.0) 7]
09:17:47,[7 np.float64(2050.0) np.float64(2022.0) 16],[12 np.float64(1448.0) np.float64(1430.0) 23],[23 np.float64(1695.0) np.float64(1680.0) 398],[1 np.float64(2349.0) np.float64(2332.0) 6]
09:17:48,[304 np.float64(2070.0) np.float64(2050.0) 13],[12 np.float64(1448.0) np.float64(1430.0) 23],[23 np.float64(1695.0) np.float64(1680.0) 398],[1 np.float64(2349.0) np.float64(2332.0) 56]
09:17:49,[304 np.float64(2070.0) np.float64(2050.0) 13],[12 np.float64(1448.0) np.float64(1430.0) 23],[23 np.float64(1695.0) np.float64(1680.0) 398],[1 np.float64(2349.0) np.float64(2332.0) 56]
09:17:50,[304 np.float64(2070.0) np.float64(2050.0) 13],[12 np.float64(1448.0) np.float64(1430.0) 23],[23 np.float64(1695.0) np.float64(1680.0) 398],[1 np.float64(2349.0) np.float64(2333.0) 50]
09:17:51,[304 np.float64(2070.0) np.float64(2050.0) 13],[12 np.float64(1448.0) np.float64(1430.0) 23],[23 np.float64(1695.0) np.float64(1680.0) 398],[5 np.float64(2358.0) np.float64(2333.0) 50]
09:17:52,[304 np.float64(2070.0) np.float64(2050.0) 13],[100 np.float64(1449.0) np.float64(1430.0) 23],[23 np.float64(1695.0) np.float64(1682.0) 100],[5 np.float64(2358.0) np.float64(2333.0) 50]
09:17:53,[5 np.float64(2050.0) np.float64(2022.0) 16],[100 np.float64(1449.0) np.float64(1430.0) 23],[23 np.float64(1695.0) np.float64(1682.0) 100],[5 np.float64(2358.0) np.float64(2333.0) 50]
09:17:54,[5 np.float64(2050.0) np.float64(2022.0) 16],[23 np.float64(1450.0) np.float64(1449.0) 12],[23 np.float64(1695.0) np.float64(1682.0) 100],[200 np.float64(2350.0) np.float64(2334.0) 21]
09:17:55,[3 np.float64(2045.0) np.float64(2022.0) 16],[23 np.float64(1450.0) np.float64(1430.0) 23],[23 np.float64(1695.0) np.float64(1682.0) 100],[200 np.float64(2350.0) np.float64(2334.0) 21]
09:17:56,[3 np.float64(2045.0) np.float64(2022.0) 16],[23 np.float64(1450.0) np.float64(1430.0) 23],[22 np.float64(1695.0) np.float64(1682.0) 100],[195 np.float64(2350.0) np.float64(2334.0) 21]
09:17:57,[3 np.float64(2045.0) np.float64(2022.0) 16],[63 np.float64(1489.0) np.float64(1430.0) 23],[22 np.float64(1695.0) np.float64(1682.0) 100],[195 np.float64(2350.0) np.float64(2334.0) 21]
09:17:58,[141 np.float64(2000.0) np.float64(1993.0) 1],[63 np.float64(1489.0) np.float64(1450.0) 23],[22 np.float64(1695.0) np.float64(1682.0) 100],[195 np.float64(2350.0) np.float64(2340.0) 20]
09:17:59,[141 np.float64(2000.0) np.float64(1993.0) 1],[63 np.float64(1489.0) np.float64(1450.0) 23],[22 np.float64(1695.0) np.float64(1682.0) 1090],[195 np.float64(2350.0) np.float64(2340.0) 20]
09:18:00,[141 np.float64(2000.0) np.float64(1993.0) 1],[63 np.float64(1489.0) np.float64(1450.0) 23],[22 np.float64(1695.0) np.float64(1684.0) 49],[195 np.float64(2350.0) np.float64(2340.0) 20]
09:18:01,[141 np.float64(2000.0) np.float64(1993.0) 1],[63 np.float64(1489.0) np.float64(1450.0) 23],[42 np.float64(1708.0) np.float64(1684.0) 49],[6 np.float64(2349.0) np.float64(2340.0) 20]
09:18:02,[3 np.float64(2045.0) np.float64(2003.0) 500],[78 np.float64(1489.0) np.float64(1450.0) 11],[42 np.float64(1708.0) np.float64(1695.0) 22],[6 np.float64(2349.0) np.float64(2340.0) 20]
09:18:03,[3 np.float64(2045.0) np.float64(2003.0) 500],[78 np.float64(1489.0) np.float64(1450.0) 11],[42 np.float64(1708.0) np.float64(1695.0) 35],[106 np.float64(2349.0) np.float64(2340.0) 20]
09:18:04,[3 np.float64(2045.0) np.float64(2003.0) 500],[178 np.float64(1489.0) np.float64(1450.0) 11],[42 np.float64(1708.0) np.float64(1695.0) 35],[10 np.float64(2345.0) np.float64(2336.0) 21]
09:18:05,[3 np.float64(2045.0) np.float64(2003.0) 500],[178 np.float64(1489.0) np.float64(1450.0) 11],[42 np.float64(1708.0) np.float64(1695.0) 35],[5 np.float64(2340.0) np.float64(2336.0) 21]
09:18:06,[3 np.float64(2045.0) np.float64(2003.0) 500],[15 np.float64(1488.0) np.float64(1450.0) 11],[12 np.float64(1738.0) np.float64(1695.0) 35],[5 np.float64(2340.0) np.float64(2336.0) 21]
09:18:07,[3 np.float64(2045.0) np.float64(2003.0) 500],[15 np.float64(1488.0) np.float64(1450.0) 211],[12 np.float64(1738.0) np.float64(1695.0) 35],[5 np.float64(2340.0) np.float64(2336.0) 21]
09:18:08,[3 np.float64(2045.0) np.float64(2003.0) 500],[15 np.float64(1488.0) np.float64(1450.0) 211],[12 np.float64(1738.0) np.float64(1695.0) 35],[15 np.float64(2345.0) np.float64(2341.0) 45]
09:18:09,[13 np.float64(2045.0) np.float64(2003.0) 500],[15 np.float64(1488.0) np.float64(1451.0) 12],[12 np.float64(1738.0) np.float64(1708.0) 42],[15 np.float64(2345.0) np.float64(2342.0) 21]
09:18:10,[13 np.float64(2045.0) np.float64(2003.0) 500],[15 np.float64(1488.0) np.float64(1451.0) 12],[22 np.float64(1738.0) np.float64(1708.0) 42],[15 np.float64(2345.0) np.float64(2342.0) 21]
09:18:11,[13 np.float64(2045.0) np.float64(2003.0) 500],[15 np.float64(1488.0) np.float64(1451.0) 2],[122 np.float64(1738.0) np.float64(1708.0) 42],[5 np.float64(2345.0) np.float64(2342.0) 21]
09:18:12,[13 np.float64(2045.0) np.float64(2003.0) 500],[12 np.float64(1488.0) np.float64(1451.0) 2],[10 np.float64(1739.0) np.float64(1708.0) 42],[5 np.float64(2345.0) np.float64(2342.0) 21]
09:18:13,[13 np.float64(2045.0) np.float64(2003.0) 500],[603 np.float64(1488.0) np.float64(1451.0) 2],[100 np.float64(1740.0) np.float64(1708.0) 42],[67 np.float64(2349.0) np.float64(2342.0) 21]
09:18:14,[13 np.float64(2045.0) np.float64(2003.0) 500],[603 np.float64(1488.0) np.float64(1451.0) 2],[100 np.float64(1740.0) np.float64(1708.0) 42],[67 np.float64(2349.0) np.float64(2342.0) 21]
09:18:15,[37 np.float64(2045.0) np.float64(2003.0) 500],[603 np.float64(1488.0) np.float64(1451.0) 2],[100 np.float64(1740.0) np.float64(1708.0) 42],[67 np.float64(2349.0) np.float64(2342.0) 21]
09:18:16,[37 np.float64(2045.0) np.float64(2003.0) 500],[12 np.float64(1487.0) np.float64(1451.0) 2],[10 np.float64(1749.0) np.float64(1708.0) 42],[67 np.float64(2349.0) np.float64(2342.0) 21]
09:18:17,[37 np.float64(2045.0) np.float64(2003.0) 500],[12 np.float64(1487.0) np.float64(1451.0) 23],[10 np.float64(1749.0) np.float64(1708.0) 42],[72 np.float64(2349.0) np.float64(2342.0) 20]
09:18:18,[37 np.float64(2045.0) np.float64(2003.0) 500],[12 np.float64(1487.0) np.float64(1451.0) 23],[10 np.float64(1749.0) np.float64(1710.0) 100],[22 np.float64(2349.0) np.float64(2342.0) 20]
09:18:19,[37 np.float64(2045.0) np.float64(2003.0) 500],[35 np.float64(1487.0) np.float64(1451.0) 23],[7 np.float64(1749.0) np.float64(1710.0) 100],[22 np.float64(2349.0) np.float64(2342.0) 20]
09:18:20,[37 np.float64(2045.0) np.float64(2003.0) 500],[35 np.float64(1487.0) np.float64(1451.0) 23],[7 np.float64(1749.0) np.float64(1710.0) 100],[127 np.float64(2350.0) np.float64(2342.0) 20]
09:18:21,[37 np.float64(2045.0) np.float64(2003.0) 500],[35 np.float64(1487.0) np.float64(1451.0) 23],[7 np.float64(1749.0) np.float64(1710.0) 100],[127 np.float64(2350.0) np.float64(2342.0) 91]
09:18:22,[37 np.float64(2045.0) np.float64(2003.0) 500],[32 np.float64(1487.0) np.float64(1451.0) 21],[107 np.float64(1749.0) np.float64(1710.0) 100],[127 np.float64(2350.0) np.float64(2342.0) 91]
09:18:23,[1 np.float64(2044.0) np.float64(2003.0) 500],[32 np.float64(1487.0) np.float64(1450.0) 11],[107 np.float64(1749.0) np.float64(1710.0) 100],[127 np.float64(2350.0) np.float64(2342.0) 101]
09:18:24,[1 np.float64(2044.0) np.float64(2003.0) 500],[32 np.float64(1487.0) np.float64(1450.0) 11],[15 np.float64(1747.0) np.float64(1710.0) 100],[127 np.float64(2350.0) np.float64(2342.0) 101]
09:18:25,[1 np.float64(2044.0) np.float64(1993.0) 36],[35 np.float64(1487.0) np.float64(1450.0) 11],[15 np.float64(1747.0) np.float64(1710.0) 100],[125 np.float64(2350.0) np.float64(2349.0) 22]
09:18:26,[1 np.float64(2044.0) np.float64(1993.0) 36],[35 np.float64(1487.0) np.float64(1450.0) 11],[15 np.float64(1747.0) np.float64(1711.0) 300],[125 np.float64(2350.0) np.float64(2349.0) 22]
09:18:27,[10 np.float64(2003.0) np.float64(1993.0) 86],[35 np.float64(1487.0) np.float64(1430.0) 23],[15 np.float64(1747.0) np.float64(1711.0) 300],[125 np.float64(2350.0) np.float64(2349.0) 22]
09:18:28,[10 np.float64(2003.0) np.float64(1993.0) 86],[35 np.float64(1487.0) np.float64(1430.0) 23],[15 np.float64(1747.0) np.float64(1711.0) 300],[125 np.float64(2350.0) np.float64(2349.0) 21]
09:18:29,[10 np.float64(2003.0) np.float64(1993.0) 86],[35 np.float64(1487.0) np.float64(1430.0) 23],[15 np.float64(1747.0) np.float64(1711.0) 300],[125 np.float64(2350.0) np.float64(2349.0) 21]
09:18:30,[10 np.float64(2003.0) np.float64(1993.0) 86],[135 np.float64(1487.0) np.float64(1430.0) 23],[15 np.float64(1747.0) np.float64(1711.0) 300],[125 np.float64(2350.0) np.float64(2349.0) 21]
09:18:31,[1 np.float64(2044.0) np.float64(1993.0) 86],[40 np.float64(1486.0) np.float64(1430.0) 23],[34 np.float64(1747.0) np.float64(1713.0) 300],[104 np.float64(2350.0) np.float64(2349.0) 21]
09:18:32,[1 np.float64(2044.0) np.float64(2003.0) 700],[10 np.float64(1450.0) np.float64(1430.0) 23],[34 np.float64(1747.0) np.float64(1713.0) 300],[269 np.float64(2349.0) np.float64(2344.0) 21]
09:18:33,[1 np.float64(2044.0) np.float64(2003.0) 695],[10 np.float64(1450.0) np.float64(1430.0) 22],[112 np.float64(1748.0) np.float64(1747.0) 276],[266 np.float64(2349.0) np.float64(2344.0) 21]
09:18:34,[1 np.float64(2044.0) np.float64(2003.0) 695],[10 np.float64(1450.0) np.float64(1430.0) 22],[112 np.float64(1748.0) np.float64(1747.0) 276],[109 np.float64(2345.0) np.float64(2344.0) 21]
09:18:35,[11 np.float64(2044.0) np.float64(2003.0) 695],[10 np.float64(1450.0) np.float64(1430.0) 22],[112 np.float64(1748.0) np.float64(1747.0) 276],[89 np.float64(2345.0) np.float64(2344.0) 21]
09:18:36,[11 np.float64(2044.0) np.float64(2003.0) 695],[10 np.float64(1450.0) np.float64(1430.0) 22],[112 np.float64(1748.0) np.float64(1747.0) 276],[92 np.float64(2349.0) np.float64(2344.0) 21]
09:18:37,[11 np.float64(2044.0) np.float64(2003.0) 695],[10 np.float64(1450.0) np.float64(1430.0) 22],[12 np.float64(1748.0) np.float64(1747.0) 276],[93 np.float64(2349.0) np.float64(2344.0) 21]
09:18:38,[11 np.float64(2044.0) np.float64(2003.0) 695],[10 np.float64(1450.0) np.float64(1431.0) 10],[28 np.float64(1760.0) np.float64(1749.0) 207],[93 np.float64(2349.0) np.float64(2344.0) 21]
09:18:39,[1 np.float64(2044.0) np.float64(2003.0) 695],[10 np.float64(1450.0) np.float64(1431.0) 10],[28 np.float64(1760.0) np.float64(1749.0) 207],[79 np.float64(2344.0) np.float64(2343.0) 100]
09:18:40,[1 np.float64(2044.0) np.float64(2003.0) 695],[10 np.float64(1450.0) np.float64(1431.0) 10],[28 np.float64(1760.0) np.float64(1749.0) 207],[26 np.float64(2349.0) np.float64(2343.0) 100]
09:18:41,[1 np.float64(2044.0) np.float64(2003.0) 695],[10 np.float64(1450.0) np.float64(1431.0) 10],[28 np.float64(1760.0) np.float64(1749.0) 207],[26 np.float64(2349.0) np.float64(2343.0) 100]
09:18:42,[1 np.float64(2044.0) np.float64(2003.0) 695],[10 np.float64(1450.0) np.float64(1432.0) 12],[28 np.float64(1760.0) np.float64(1749.0) 202],[26 np.float64(2349.0) np.float64(2343.0) 100]
09:18:43,[1 np.float64(2044.0) np.float64(2003.0) 661],[10 np.float64(1450.0) np.float64(1432.0) 12],[30 np.float64(1760.0) np.float64(1749.0) 202],[26 np.float64(2349.0) np.float64(2343.0) 100]
09:18:44,[1 np.float64(2044.0) np.float64(2003.0) 661],[10 np.float64(1450.0) np.float64(1432.0) 12],[30 np.float64(1760.0) np.float64(1749.0) 198],[26 np.float64(2349.0) np.float64(2344.0) 21]
09:18:45,[37 np.float64(2045.0) np.float64(2003.0) 661],[10 np.float64(1450.0) np.float64(1432.0) 12],[30 np.float64(1760.0) np.float64(1749.0) 198],[26 np.float64(2349.0) np.float64(2344.0) 21]
09:18:46,[37 np.float64(2045.0) np.float64(2003.0) 661],[10 np.float64(1450.0) np.float64(1432.0) 12],[2 np.float64(1769.0) np.float64(1749.0) 198],[50 np.float64(2360.0) np.float64(2350.0) 354]
09:18:47,[37 np.float64(2045.0) np.float64(2003.0) 661],[10 np.float64(1450.0) np.float64(1432.0) 12],[2 np.float64(1769.0) np.float64(1749.0) 198],[50 np.float64(2360.0) np.float64(2351.0) 21]
09:18:48,[37 np.float64(2045.0) np.float64(2003.0) 661],[10 np.float64(1450.0) np.float64(1432.0) 12],[50 np.float64(1798.0) np.float64(1780.0) 88],[50 np.float64(2360.0) np.float64(2351.0) 21]
09:18:49,[37 np.float64(2045.0) np.float64(2003.0) 661],[10 np.float64(1450.0) np.float64(1432.0) 12],[50 np.float64(1798.0) np.float64(1780.0) 88],[50 np.float64(2360.0) np.float64(2351.0) 21]
09:18:50,[37 np.float64(2045.0) np.float64(2003.0) 661],[10 np.float64(1450.0) np.float64(1432.0) 2],[50 np.float64(1798.0) np.float64(1780.0) 58],[50 np.float64(2360.0) np.float64(2351.0) 92]
09:18:51,[37 np.float64(2045.0) np.float64(2003.0) 661],[10 np.float64(1450.0) np.float64(1432.0) 2],[50 np.float64(1798.0) np.float64(1780.0) 58],[43 np.float64(2360.0) np.float64(2351.0) 92]
